attendance_id,employee_id,date,check_in,check_out,status
4585,153,2025-01-25,,,Absent
4586,153,2025-01-26,08:37:00,17:01:00,Present
4587,153,2025-01-27,08:38:00,17:24:00,Present
4588,153,2025-01-28,09:57:00,17:47:00,Present
4589,153,2025-01-29,09:07:00,17:36:00,Present
4590,153,2025-01-30,08:57:00,17:30:00,Present
4591,154,2025-01-01,09:48:00,17:35:00,Present
4592,154,2025-01-02,09:37:00,17:51:00,Present
4593,154,2025-01-03,09:48:00,17:35:00,Present
4594,154,2025-01-04,09:40:00,17:46:00,Present
4595,154,2025-01-05,09:31:00,17:41:00,Present
4596,154,2025-01-06,09:15:00,17:52:00,Present
4597,154,2025-01-07,08:42:00,16:42:00,Present
4598,154,2025-01-08,08:33:00,17:07:00,Present
4599,154,2025-01-09,09:03:00,17:44:00,Present
4600,154,2025-01-10,,,Leave
4601,154,2025-01-11,08:36:00,16:30:00,Present
4602,154,2025-01-12,09:42:00,17:36:00,Present
4603,154,2025-01-13,09:02:00,17:36:00,Present
4604,154,2025-01-14,08:43:00,16:32:00,Present
4605,154,2025-01-15,,,Leave
4606,154,2025-01-16,09:16:00,17:09:00,Present
4607,154,2025-01-17,08:43:00,17:29:00,Present
4608,154,2025-01-18,09:37:00,17:18:00,Present
4609,154,2025-01-19,09:10:00,17:29:00,Present
4610,154,2025-01-20,09:17:00,17:00:00,Present
4611,154,2025-01-21,09:01:00,17:38:00,Present
4612,154,2025-01-22,09:08:00,17:01:00,Present
4613,154,2025-01-23,09:29:00,17:43:00,Present
4614,154,2025-01-24,,,Absent
4615,154,2025-01-25,,,Leave
4616,154,2025-01-26,09:26:00,17:39:00,Present
4617,154,2025-01-27,09:08:00,17:46:00,Present
4618,154,2025-01-28,09:08:00,17:31:00,Present
4619,154,2025-01-29,08:36:00,16:54:00,Present
4620,154,2025-01-30,08:59:00,17:15:00,Present
4621,155,2025-01-01,,,Absent
4622,155,2025-01-02,08:45:00,17:03:00,Present
4623,155,2025-01-03,08:58:00,17:34:00,Present
4624,155,2025-01-04,09:09:00,17:20:00,Present
4625,155,2025-01-05,09:33:00,17:24:00,Present
4626,155,2025-01-06,08:45:00,17:11:00,Present
4627,155,2025-01-07,,,Absent
4628,155,2025-01-08,09:56:00,18:15:00,Present
4629,155,2025-01-09,08:33:00,16:28:00,Present
4630,155,2025-01-10,09:50:00,18:34:00,Present
4631,155,2025-01-11,09:06:00,17:15:00,Present
4632,155,2025-01-12,09:57:00,17:44:00,Present
4633,155,2025-01-13,09:46:00,18:30:00,Present
4634,155,2025-01-14,09:28:00,17:16:00,Present
4635,155,2025-01-15,09:19:00,18:05:00,Present
4636,155,2025-01-16,09:51:00,17:54:00,Present
4637,155,2025-01-17,09:35:00,17:58:00,Present
4638,155,2025-01-18,09:17:00,17:21:00,Present
4639,155,2025-01-19,09:54:00,18:15:00,Present
4640,155,2025-01-20,09:52:00,17:32:00,Present
4641,155,2025-01-21,08:31:00,17:09:00,Present
4642,155,2025-01-22,08:40:00,17:10:00,Present
4643,155,2025-01-23,09:06:00,17:19:00,Present
4644,155,2025-01-24,09:41:00,18:19:00,Present
4645,155,2025-01-25,09:30:00,17:10:00,Present
4646,155,2025-01-26,,,Absent
4647,155,2025-01-27,09:16:00,17:19:00,Present
4648,155,2025-01-28,09:55:00,18:14:00,Present
4649,155,2025-01-29,09:05:00,17:06:00,Present
4650,155,2025-01-30,,,Leave
4651,156,2025-01-01,08:44:00,16:25:00,Present
4652,156,2025-01-02,09:16:00,17:36:00,Present
4653,156,2025-01-03,09:08:00,16:59:00,Present
4654,156,2025-01-04,08:57:00,16:44:00,Present
4655,156,2025-01-05,09:11:00,17:52:00,Present
4656,156,2025-01-06,09:41:00,17:53:00,Present
4657,156,2025-01-07,09:40:00,17:23:00,Present
4658,156,2025-01-08,08:35:00,16:41:00,Present
4659,156,2025-01-09,09:02:00,17:20:00,Present
4660,156,2025-01-10,09:29:00,17:25:00,Present
4661,156,2025-01-11,09:14:00,16:54:00,Present
4662,156,2025-01-12,09:05:00,17:08:00,Present
4663,156,2025-01-13,08:35:00,17:06:00,Present
4664,156,2025-01-14,09:34:00,17:25:00,Present
4665,156,2025-01-15,08:31:00,16:15:00,Present
4666,156,2025-01-16,09:12:00,17:10:00,Present
4667,156,2025-01-17,09:03:00,17:29:00,Present
4668,156,2025-01-18,,,Absent
4669,156,2025-01-19,09:00:00,16:44:00,Present
4670,156,2025-01-20,,,Absent
4671,156,2025-01-21,08:55:00,17:32:00,Present
4672,156,2025-01-22,09:59:00,17:47:00,Present
4673,156,2025-01-23,09:29:00,17:54:00,Present
4674,156,2025-01-24,09:55:00,18:26:00,Present
4675,156,2025-01-25,09:06:00,17:28:00,Present
4676,156,2025-01-26,09:38:00,17:57:00,Present
4677,156,2025-01-27,09:45:00,18:28:00,Present
4678,156,2025-01-28,09:05:00,17:10:00,Present
4679,156,2025-01-29,08:52:00,16:32:00,Present
4680,156,2025-01-30,09:30:00,17:23:00,Present
4681,157,2025-01-01,09:19:00,18:05:00,Present
4682,157,2025-01-02,09:00:00,17:28:00,Present
4683,157,2025-01-03,09:08:00,17:50:00,Present
4684,157,2025-01-04,,,Absent
4685,157,2025-01-05,09:45:00,17:44:00,Present
4686,157,2025-01-06,09:25:00,17:32:00,Present
4687,157,2025-01-07,09:48:00,18:24:00,Present
4688,157,2025-01-08,09:03:00,17:25:00,Present
4689,157,2025-01-09,09:58:00,17:45:00,Present
4690,157,2025-01-10,09:11:00,17:55:00,Present
4691,157,2025-01-11,08:41:00,17:12:00,Present
4692,157,2025-01-12,08:52:00,17:20:00,Present
4693,157,2025-01-13,08:57:00,17:23:00,Present
4694,157,2025-01-14,,,Leave
4695,157,2025-01-15,,,Absent
4696,157,2025-01-16,09:43:00,18:32:00,Present
4697,157,2025-01-17,09:55:00,17:57:00,Present
4698,157,2025-01-18,09:21:00,17:45:00,Present
4699,157,2025-01-19,09:04:00,17:06:00,Present
4700,157,2025-01-20,09:59:00,18:16:00,Present
4701,157,2025-01-21,08:40:00,17:07:00,Present
4702,157,2025-01-22,08:42:00,16:42:00,Present
4703,157,2025-01-23,,,Absent
4704,157,2025-01-24,09:23:00,18:07:00,Present
4705,157,2025-01-25,08:39:00,17:18:00,Present
4706,157,2025-01-26,09:40:00,18:10:00,Present
4707,157,2025-01-27,09:18:00,17:17:00,Present
4708,157,2025-01-28,09:54:00,18:16:00,Present
4709,157,2025-01-29,09:24:00,17:39:00,Present
4710,157,2025-01-30,09:25:00,17:50:00,Present
4711,158,2025-01-01,08:55:00,17:03:00,Present
4712,158,2025-01-02,09:11:00,17:53:00,Present
4713,158,2025-01-03,09:50:00,17:32:00,Present
4714,158,2025-01-04,,,Absent
4715,158,2025-01-05,09:34:00,18:21:00,Present
4716,158,2025-01-06,08:52:00,16:32:00,Present
4717,158,2025-01-07,09:18:00,17:00:00,Present
4718,158,2025-01-08,09:22:00,18:08:00,Present
4719,158,2025-01-09,09:17:00,17:12:00,Present
4720,158,2025-01-10,09:11:00,18:00:00,Present
4721,158,2025-01-11,09:07:00,16:58:00,Present
4722,158,2025-01-12,09:21:00,17:10:00,Present
4723,158,2025-01-13,09:15:00,17:00:00,Present
4724,158,2025-01-14,09:54:00,17:43:00,Present
4725,158,2025-01-15,,,Absent
4726,158,2025-01-16,,,Absent
4727,158,2025-01-17,09:01:00,17:16:00,Present
4728,158,2025-01-18,09:21:00,17:25:00,Present
4729,158,2025-01-19,08:47:00,17:24:00,Present
4730,158,2025-01-20,,,Absent
4731,158,2025-01-21,08:52:00,17:35:00,Present
4732,158,2025-01-22,09:02:00,17:40:00,Present
4733,158,2025-01-23,09:15:00,17:50:00,Present
4734,158,2025-01-24,08:42:00,16:41:00,Present
4735,158,2025-01-25,08:35:00,16:22:00,Present
4736,158,2025-01-26,09:13:00,17:33:00,Present
4737,158,2025-01-27,08:46:00,17:22:00,Present
4738,158,2025-01-28,09:01:00,17:04:00,Present
4739,158,2025-01-29,08:54:00,16:50:00,Present
4740,158,2025-01-30,09:18:00,17:56:00,Present
4741,159,2025-01-01,,,Leave
4742,159,2025-01-02,,,Leave
4743,159,2025-01-03,09:48:00,18:14:00,Present
4744,159,2025-01-04,,,Absent
4745,159,2025-01-05,08:41:00,17:27:00,Present
4746,159,2025-01-06,08:31:00,16:41:00,Present
4747,159,2025-01-07,,,Absent
4748,159,2025-01-08,08:45:00,16:27:00,Present
4749,159,2025-01-09,09:26:00,17:10:00,Present
4750,159,2025-01-10,08:55:00,17:02:00,Present
4751,159,2025-01-11,09:03:00,17:48:00,Present
4752,159,2025-01-12,09:26:00,17:11:00,Present
4753,159,2025-01-13,08:58:00,17:26:00,Present
4754,159,2025-01-14,,,Leave
4755,159,2025-01-15,08:42:00,17:15:00,Present
4756,159,2025-01-16,09:41:00,18:07:00,Present
4757,159,2025-01-17,09:13:00,17:13:00,Present
4758,159,2025-01-18,09:51:00,17:38:00,Present
4759,159,2025-01-19,09:54:00,17:48:00,Present
4760,159,2025-01-20,09:09:00,17:52:00,Present
4761,159,2025-01-21,09:33:00,17:28:00,Present
4762,159,2025-01-22,08:59:00,17:36:00,Present
4763,159,2025-01-23,,,Absent
4764,159,2025-01-24,08:32:00,17:13:00,Present
4765,159,2025-01-25,09:56:00,18:41:00,Present
4766,159,2025-01-26,08:31:00,16:43:00,Present
4767,159,2025-01-27,09:18:00,17:05:00,Present
4768,159,2025-01-28,09:37:00,17:45:00,Present
4769,159,2025-01-29,08:32:00,17:15:00,Present
4770,159,2025-01-30,,,Leave
4771,160,2025-01-01,09:06:00,17:49:00,Present
4772,160,2025-01-02,08:57:00,17:43:00,Present
4773,160,2025-01-03,09:59:00,18:14:00,Present
4774,160,2025-01-04,09:45:00,17:42:00,Present
4775,160,2025-01-05,08:47:00,17:12:00,Present
4776,160,2025-01-06,09:45:00,17:58:00,Present
4777,160,2025-01-07,09:17:00,16:57:00,Present
4778,160,2025-01-08,09:21:00,17:13:00,Present
4779,160,2025-01-09,09:44:00,18:29:00,Present
4780,160,2025-01-10,09:01:00,17:34:00,Present
4781,160,2025-01-11,09:38:00,17:38:00,Present
4782,160,2025-01-12,09:45:00,18:08:00,Present
4783,160,2025-01-13,09:29:00,17:43:00,Present
4784,160,2025-01-14,09:46:00,18:25:00,Present
4785,160,2025-01-15,09:35:00,18:02:00,Present
4786,160,2025-01-16,09:49:00,18:31:00,Present
4787,160,2025-01-17,09:02:00,17:13:00,Present
4788,160,2025-01-18,09:04:00,17:27:00,Present
4789,160,2025-01-19,08:58:00,17:32:00,Present
4790,160,2025-01-20,08:43:00,17:15:00,Present
4791,160,2025-01-21,09:08:00,17:34:00,Present
4792,160,2025-01-22,08:41:00,16:33:00,Present
4793,160,2025-01-23,08:55:00,17:28:00,Present
4794,160,2025-01-24,09:53:00,18:24:00,Present
4795,160,2025-01-25,,,Leave
4796,160,2025-01-26,09:03:00,17:27:00,Present
4797,160,2025-01-27,09:55:00,17:59:00,Present
4798,160,2025-01-28,,,Absent
4799,160,2025-01-29,09:29:00,18:17:00,Present
4800,160,2025-01-30,09:09:00,17:43:00,Present
4801,161,2025-01-01,08:44:00,16:43:00,Present
4802,161,2025-01-02,09:34:00,17:16:00,Present
4803,161,2025-01-03,09:01:00,16:56:00,Present
4804,161,2025-01-04,,,Absent
4805,161,2025-01-05,09:42:00,18:02:00,Present
4806,161,2025-01-06,,,Absent
4807,161,2025-01-07,09:02:00,16:46:00,Present
4808,161,2025-01-08,09:31:00,18:09:00,Present
4809,161,2025-01-09,08:57:00,17:39:00,Present
4810,161,2025-01-10,09:39:00,17:19:00,Present
4811,161,2025-01-11,09:22:00,17:28:00,Present
4812,161,2025-01-12,,,Leave
4813,161,2025-01-13,09:56:00,18:03:00,Present
4814,161,2025-01-14,08:41:00,16:22:00,Present
4815,161,2025-01-15,08:41:00,17:11:00,Present
4816,161,2025-01-16,08:55:00,17:05:00,Present
4817,161,2025-01-17,09:46:00,17:31:00,Present
4818,161,2025-01-18,08:55:00,17:34:00,Present
4819,161,2025-01-19,08:40:00,16:43:00,Present
4820,161,2025-01-20,08:36:00,16:51:00,Present
4821,161,2025-01-21,09:59:00,17:55:00,Present
4822,161,2025-01-22,08:31:00,16:50:00,Present
4823,161,2025-01-23,09:04:00,17:07:00,Present
4824,161,2025-01-24,09:41:00,18:12:00,Present
4825,161,2025-01-25,09:50:00,18:13:00,Present
4826,161,2025-01-26,09:53:00,18:07:00,Present
4827,161,2025-01-27,08:50:00,17:28:00,Present
4828,161,2025-01-28,09:56:00,18:34:00,Present
4829,161,2025-01-29,08:34:00,17:17:00,Present
4830,161,2025-01-30,08:33:00,17:00:00,Present
4831,162,2025-01-01,,,Absent
4832,162,2025-01-02,09:42:00,18:25:00,Present
4833,162,2025-01-03,,,Absent
4834,162,2025-01-04,09:05:00,17:12:00,Present
4835,162,2025-01-05,08:39:00,17:19:00,Present
4836,162,2025-01-06,08:44:00,16:38:00,Present
4837,162,2025-01-07,09:35:00,17:55:00,Present
4838,162,2025-01-08,09:51:00,17:49:00,Present
4839,162,2025-01-09,09:57:00,18:05:00,Present
4840,162,2025-01-10,09:49:00,17:38:00,Present
4841,162,2025-01-11,09:01:00,17:18:00,Present
4842,162,2025-01-12,09:13:00,18:02:00,Present
4843,162,2025-01-13,09:44:00,18:25:00,Present
4844,162,2025-01-14,08:41:00,17:20:00,Present
4845,162,2025-01-15,09:43:00,18:09:00,Present
4846,162,2025-01-16,09:47:00,17:37:00,Present
4847,162,2025-01-17,,,Absent
4848,162,2025-01-18,09:18:00,16:59:00,Present
4849,162,2025-01-19,09:54:00,17:51:00,Present
4850,162,2025-01-20,08:45:00,17:26:00,Present
4851,162,2025-01-21,,,Leave
4852,162,2025-01-22,,,Leave
4853,162,2025-01-23,,,Absent
4854,162,2025-01-24,08:48:00,16:53:00,Present
4855,162,2025-01-25,09:14:00,17:20:00,Present
4856,162,2025-01-26,08:51:00,17:20:00,Present
4857,162,2025-01-27,,,Leave
4858,162,2025-01-28,09:41:00,17:59:00,Present
4859,162,2025-01-29,09:26:00,17:46:00,Present
4860,162,2025-01-30,,,Absent
4861,163,2025-01-01,09:52:00,18:25:00,Present
4862,163,2025-01-02,08:32:00,16:28:00,Present
4863,163,2025-01-03,09:37:00,17:41:00,Present
4864,163,2025-01-04,09:52:00,18:17:00,Present
4865,163,2025-01-05,08:54:00,17:10:00,Present
4866,163,2025-01-06,08:41:00,16:41:00,Present
4867,163,2025-01-07,08:56:00,17:19:00,Present
4868,163,2025-01-08,08:42:00,16:49:00,Present
4869,163,2025-01-09,09:50:00,18:28:00,Present
4870,163,2025-01-10,,,Absent
4871,163,2025-01-11,09:47:00,17:44:00,Present
4872,163,2025-01-12,09:44:00,18:14:00,Present
4873,163,2025-01-13,09:45:00,17:28:00,Present
4874,163,2025-01-14,,,Absent
4875,163,2025-01-15,,,Absent
4876,163,2025-01-16,09:31:00,17:42:00,Present
4877,163,2025-01-17,08:55:00,17:28:00,Present
4878,163,2025-01-18,09:42:00,17:29:00,Present
4879,163,2025-01-19,09:28:00,17:55:00,Present
4880,163,2025-01-20,08:45:00,17:17:00,Present
4881,163,2025-01-21,09:57:00,18:23:00,Present
4882,163,2025-01-22,09:14:00,17:04:00,Present
4883,163,2025-01-23,09:05:00,17:24:00,Present
4884,163,2025-01-24,09:04:00,17:11:00,Present
4885,163,2025-01-25,09:44:00,18:12:00,Present
4886,163,2025-01-26,08:42:00,17:11:00,Present
4887,163,2025-01-27,09:28:00,17:48:00,Present
4888,163,2025-01-28,08:57:00,16:43:00,Present
4889,163,2025-01-29,09:49:00,18:13:00,Present
4890,163,2025-01-30,09:12:00,17:39:00,Present
4891,164,2025-01-01,09:50:00,17:30:00,Present
4892,164,2025-01-02,,,Leave
4893,164,2025-01-03,09:43:00,17:40:00,Present
4894,164,2025-01-04,09:53:00,18:08:00,Present
4895,164,2025-01-05,09:47:00,18:29:00,Present
4896,164,2025-01-06,09:37:00,18:21:00,Present
4897,164,2025-01-07,09:40:00,17:58:00,Present
4898,164,2025-01-08,09:59:00,17:40:00,Present
4899,164,2025-01-09,08:37:00,16:48:00,Present
4900,164,2025-01-10,,,Leave
4901,164,2025-01-11,09:26:00,17:14:00,Present
4902,164,2025-01-12,09:04:00,17:52:00,Present
4903,164,2025-01-13,09:54:00,17:51:00,Present
4904,164,2025-01-14,08:52:00,17:01:00,Present
4905,164,2025-01-15,08:55:00,17:37:00,Present
4906,164,2025-01-16,09:12:00,17:45:00,Present
4907,164,2025-01-17,09:54:00,18:29:00,Present
4908,164,2025-01-18,08:37:00,16:24:00,Present
4909,164,2025-01-19,08:33:00,16:34:00,Present
4910,164,2025-01-20,08:43:00,16:46:00,Present
4911,164,2025-01-21,09:18:00,17:23:00,Present
4912,164,2025-01-22,09:32:00,18:08:00,Present
4913,164,2025-01-23,09:56:00,18:16:00,Present
4914,164,2025-01-24,,,Absent
4915,164,2025-01-25,08:59:00,17:45:00,Present
4916,164,2025-01-26,09:13:00,17:12:00,Present
4917,164,2025-01-27,09:19:00,17:05:00,Present
4918,164,2025-01-28,08:57:00,17:14:00,Present
4919,164,2025-01-29,,,Absent
4920,164,2025-01-30,08:52:00,17:15:00,Present
4921,165,2025-01-01,08:51:00,16:51:00,Present
4922,165,2025-01-02,09:31:00,17:36:00,Present
4923,165,2025-01-03,08:59:00,17:07:00,Present
4924,165,2025-01-04,08:41:00,17:30:00,Present
4925,165,2025-01-05,09:14:00,17:41:00,Present
4926,165,2025-01-06,,,Leave
4927,165,2025-01-07,09:23:00,17:18:00,Present
4928,165,2025-01-08,09:33:00,17:38:00,Present
4929,165,2025-01-09,09:06:00,17:34:00,Present
4930,165,2025-01-10,08:48:00,16:46:00,Present
4931,165,2025-01-11,09:04:00,17:01:00,Present
4932,165,2025-01-12,09:27:00,17:19:00,Present
4933,165,2025-01-13,09:14:00,18:01:00,Present
4934,165,2025-01-14,09:14:00,17:03:00,Present
4935,165,2025-01-15,09:38:00,18:15:00,Present
4936,165,2025-01-16,08:30:00,16:50:00,Present
4937,165,2025-01-17,08:45:00,16:39:00,Present
4938,165,2025-01-18,08:58:00,17:15:00,Present
4939,165,2025-01-19,09:37:00,17:59:00,Present
4940,165,2025-01-20,08:31:00,16:17:00,Present
4941,165,2025-01-21,08:52:00,16:35:00,Present
4942,165,2025-01-22,09:22:00,18:06:00,Present
4943,165,2025-01-23,08:35:00,16:41:00,Present
4944,165,2025-01-24,09:15:00,17:07:00,Present
4945,165,2025-01-25,09:05:00,16:50:00,Present
4946,165,2025-01-26,09:20:00,17:38:00,Present
4947,165,2025-01-27,09:41:00,18:00:00,Present
4948,165,2025-01-28,08:35:00,16:35:00,Present
4949,165,2025-01-29,08:54:00,17:03:00,Present
4950,165,2025-01-30,08:31:00,16:34:00,Present
4951,166,2025-01-01,08:33:00,16:20:00,Present
4952,166,2025-01-02,08:47:00,17:21:00,Present
4953,166,2025-01-03,09:22:00,17:35:00,Present
4954,166,2025-01-04,09:44:00,17:30:00,Present
4955,166,2025-01-05,09:36:00,18:25:00,Present
4956,166,2025-01-06,08:31:00,17:03:00,Present
4957,166,2025-01-07,,,Absent
4958,166,2025-01-08,09:24:00,18:06:00,Present
4959,166,2025-01-09,09:50:00,18:27:00,Present
4960,166,2025-01-10,09:06:00,17:09:00,Present
4961,166,2025-01-11,,,Leave
4962,166,2025-01-12,09:25:00,17:13:00,Present
4963,166,2025-01-13,09:29:00,17:30:00,Present
4964,166,2025-01-14,08:30:00,16:36:00,Present
4965,166,2025-01-15,08:39:00,16:28:00,Present
4966,166,2025-01-16,08:57:00,16:48:00,Present
4967,166,2025-01-17,09:40:00,17:25:00,Present
4968,166,2025-01-18,09:15:00,18:02:00,Present
4969,166,2025-01-19,09:40:00,18:17:00,Present
4970,166,2025-01-20,,,Absent
4971,166,2025-01-21,08:35:00,16:33:00,Present
4972,166,2025-01-22,08:49:00,16:57:00,Present
4973,166,2025-01-23,09:38:00,18:23:00,Present
4974,166,2025-01-24,09:35:00,17:27:00,Present
4975,166,2025-01-25,09:11:00,17:49:00,Present
4976,166,2025-01-26,08:30:00,16:34:00,Present
4977,166,2025-01-27,09:37:00,18:16:00,Present
4978,166,2025-01-28,09:04:00,16:55:00,Present
4979,166,2025-01-29,08:44:00,16:24:00,Present
4980,166,2025-01-30,,,Absent
4981,167,2025-01-01,09:31:00,17:16:00,Present
4982,167,2025-01-02,09:31:00,18:08:00,Present
4983,167,2025-01-03,09:01:00,17:27:00,Present
4984,167,2025-01-04,09:37:00,17:29:00,Present
4985,167,2025-01-05,08:36:00,17:04:00,Present
4986,167,2025-01-06,08:50:00,17:39:00,Present
4987,167,2025-01-07,09:23:00,18:02:00,Present
4988,167,2025-01-08,09:58:00,18:31:00,Present
4989,167,2025-01-09,09:56:00,18:31:00,Present
4990,167,2025-01-10,08:49:00,17:26:00,Present
4991,167,2025-01-11,09:11:00,17:26:00,Present
4992,167,2025-01-12,09:17:00,17:41:00,Present
4993,167,2025-01-13,08:55:00,17:27:00,Present
4994,167,2025-01-14,09:03:00,17:03:00,Present
4995,167,2025-01-15,09:50:00,17:59:00,Present
4996,167,2025-01-16,09:26:00,17:22:00,Present
4997,167,2025-01-17,09:20:00,17:14:00,Present
4998,167,2025-01-18,09:34:00,17:16:00,Present
4999,167,2025-01-19,09:39:00,18:19:00,Present
5000,167,2025-01-20,08:45:00,17:32:00,Present
5001,167,2025-01-21,09:01:00,17:44:00,Present
5002,167,2025-01-22,09:04:00,17:12:00,Present
5003,167,2025-01-23,08:48:00,16:43:00,Present
5004,167,2025-01-24,09:51:00,17:45:00,Present
5005,167,2025-01-25,09:57:00,17:47:00,Present
5006,167,2025-01-26,08:46:00,17:27:00,Present
5007,167,2025-01-27,08:33:00,16:14:00,Present
5008,167,2025-01-28,,,Absent
5009,167,2025-01-29,08:49:00,17:08:00,Present
5010,167,2025-01-30,08:58:00,17:30:00,Present
5011,168,2025-01-01,09:42:00,18:08:00,Present
5012,168,2025-01-02,08:42:00,17:28:00,Present
5013,168,2025-01-03,09:38:00,18:08:00,Present
5014,168,2025-01-04,,,Absent
5015,168,2025-01-05,08:49:00,16:37:00,Present
5016,168,2025-01-06,09:08:00,17:23:00,Present
5017,168,2025-01-07,08:31:00,17:18:00,Present
5018,168,2025-01-08,09:09:00,17:44:00,Present
5019,168,2025-01-09,,,Leave
5020,168,2025-01-10,08:55:00,17:16:00,Present
5021,168,2025-01-11,08:37:00,16:57:00,Present
5022,168,2025-01-12,09:00:00,17:07:00,Present
5023,168,2025-01-13,09:32:00,17:53:00,Present
5024,168,2025-01-14,09:34:00,17:55:00,Present
5025,168,2025-01-15,08:59:00,17:48:00,Present
5026,168,2025-01-16,08:39:00,16:36:00,Present
5027,168,2025-01-17,09:59:00,17:49:00,Present
5028,168,2025-01-18,08:33:00,16:54:00,Present
5029,168,2025-01-19,08:40:00,16:33:00,Present
5030,168,2025-01-20,09:39:00,17:33:00,Present
5031,168,2025-01-21,09:56:00,18:16:00,Present
5032,168,2025-01-22,09:06:00,16:49:00,Present
5033,168,2025-01-23,08:30:00,16:22:00,Present
5034,168,2025-01-24,09:06:00,17:52:00,Present
5035,168,2025-01-25,09:39:00,17:19:00,Present
5036,168,2025-01-26,08:45:00,17:32:00,Present
5037,168,2025-01-27,09:41:00,17:35:00,Present
5038,168,2025-01-28,08:42:00,16:53:00,Present
5039,168,2025-01-29,08:57:00,16:44:00,Present
5040,168,2025-01-30,08:35:00,16:56:00,Present
5041,169,2025-01-01,,,Leave
5042,169,2025-01-02,09:11:00,17:27:00,Present
5043,169,2025-01-03,09:58:00,17:57:00,Present
5044,169,2025-01-04,08:50:00,17:06:00,Present
5045,169,2025-01-05,09:20:00,17:05:00,Present
5046,169,2025-01-06,08:39:00,16:57:00,Present
5047,169,2025-01-07,08:59:00,17:34:00,Present
5048,169,2025-01-08,09:05:00,16:48:00,Present
5049,169,2025-01-09,09:12:00,17:53:00,Present
5050,169,2025-01-10,09:19:00,17:08:00,Present
5051,169,2025-01-11,09:48:00,18:19:00,Present
5052,169,2025-01-12,08:54:00,17:06:00,Present
5053,169,2025-01-13,09:54:00,18:31:00,Present
5054,169,2025-01-14,09:30:00,18:13:00,Present
5055,169,2025-01-15,,,Leave
5056,169,2025-01-16,,,Leave
5057,169,2025-01-17,09:11:00,17:32:00,Present
5058,169,2025-01-18,09:04:00,16:55:00,Present
5059,169,2025-01-19,08:52:00,17:15:00,Present
5060,169,2025-01-20,09:28:00,17:33:00,Present
5061,169,2025-01-21,09:48:00,18:36:00,Present
5062,169,2025-01-22,09:54:00,17:53:00,Present
5063,169,2025-01-23,09:57:00,18:00:00,Present
5064,169,2025-01-24,09:09:00,17:03:00,Present
5065,169,2025-01-25,09:07:00,17:02:00,Present
5066,169,2025-01-26,,,Absent
5067,169,2025-01-27,,,Absent
5068,169,2025-01-28,09:42:00,17:42:00,Present
5069,169,2025-01-29,08:31:00,16:55:00,Present
5070,169,2025-01-30,09:30:00,17:32:00,Present
5071,170,2025-01-01,,,Leave
5072,170,2025-01-02,09:47:00,17:47:00,Present
5073,170,2025-01-03,09:49:00,18:33:00,Present
5074,170,2025-01-04,09:57:00,18:16:00,Present
5075,170,2025-01-05,09:43:00,18:09:00,Present
5076,170,2025-01-06,09:15:00,16:58:00,Present
5077,170,2025-01-07,08:39:00,17:19:00,Present
5078,170,2025-01-08,08:48:00,16:55:00,Present
5079,170,2025-01-09,,,Absent
5080,170,2025-01-10,,,Absent
5081,170,2025-01-11,09:22:00,18:10:00,Present
5082,170,2025-01-12,09:08:00,17:12:00,Present
5083,170,2025-01-13,08:36:00,17:02:00,Present
5084,170,2025-01-14,,,Absent
5085,170,2025-01-15,08:31:00,17:17:00,Present
5086,170,2025-01-16,09:15:00,17:54:00,Present
5087,170,2025-01-17,08:51:00,16:44:00,Present
5088,170,2025-01-18,,,Absent
5089,170,2025-01-19,09:33:00,17:13:00,Present
5090,170,2025-01-20,09:52:00,17:39:00,Present
5091,170,2025-01-21,09:06:00,17:42:00,Present
5092,170,2025-01-22,09:44:00,17:42:00,Present
5093,170,2025-01-23,09:56:00,17:50:00,Present
5094,170,2025-01-24,09:51:00,18:08:00,Present
5095,170,2025-01-25,09:08:00,17:32:00,Present
5096,170,2025-01-26,09:05:00,16:53:00,Present
5097,170,2025-01-27,,,Leave
5098,170,2025-01-28,08:57:00,16:59:00,Present
5099,170,2025-01-29,,,Leave
5100,170,2025-01-30,09:15:00,17:46:00,Present
5101,171,2025-01-01,09:45:00,17:52:00,Present
5102,171,2025-01-02,08:38:00,17:13:00,Present
5103,171,2025-01-03,08:45:00,17:31:00,Present
5104,171,2025-01-04,09:34:00,17:20:00,Present
5105,171,2025-01-05,09:25:00,17:37:00,Present
5106,171,2025-01-06,08:34:00,16:50:00,Present
5107,171,2025-01-07,09:32:00,17:42:00,Present
5108,171,2025-01-08,08:30:00,16:44:00,Present
5109,171,2025-01-09,09:07:00,17:17:00,Present
5110,171,2025-01-10,09:41:00,18:00:00,Present
5111,171,2025-01-11,09:57:00,17:44:00,Present
5112,171,2025-01-12,,,Leave
5113,171,2025-01-13,09:33:00,17:36:00,Present
5114,171,2025-01-14,09:22:00,17:55:00,Present
5115,171,2025-01-15,08:49:00,17:23:00,Present
5116,171,2025-01-16,09:47:00,18:12:00,Present
5117,171,2025-01-17,09:58:00,17:41:00,Present
5118,171,2025-01-18,08:34:00,16:42:00,Present
5119,171,2025-01-19,09:56:00,17:43:00,Present
5120,171,2025-01-20,08:53:00,17:00:00,Present
5121,171,2025-01-21,09:32:00,17:28:00,Present
5122,171,2025-01-22,08:52:00,16:41:00,Present
5123,171,2025-01-23,09:11:00,16:54:00,Present
5124,171,2025-01-24,09:08:00,17:52:00,Present
